id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
1992,1584923519544332288,https://twitter.com/MellyMull/statuses/1584923519544332288,https://twitter.com/MellyMull/statuses/1584923519544332288,MellyMull,@ridwankamil Assalamualaikum bapak,@ridwankamil Assalamualaikum bapak,2022-10-25 11:03:08,Twitter for Android,2,0,in,,reply,ridwankamil,80323736,1584923380377346049,,0,0,1476370122302390275,https://pbs.twimg.com/profile_images/1560805995588497408/38ZazQhs_normal.jpg,105,13,1,2021-12-29 20:50:56,Life is choice ??,,
1993,1584922865341632512,https://twitter.com/LAUSALA11/statuses/1584922865341632512,https://twitter.com/LAUSALA11/statuses/1584922865341632512,LAUSALA11,"@detikcom Ndak usah minta maaf pak @ridwankamil, faktanya mmg gitu.","@detikcom Ndak usah minta maaf pak @ridwankamil, faktanya mmg gitu.",2022-10-25 11:00:32,Twitter for Android,0,0,in,,reply,detikcom,69183155,1584670739197792257,,0,0,1371511004958392323,https://pbs.twimg.com/profile_images/1377317057113419780/qS8vMOUa_normal.jpg,1273,88,34,2021-03-15 13:18:42,,,
1994,1584921791981826049,https://twitter.com/uutlucky/statuses/1584921791981826049,https://twitter.com/uutlucky/statuses/1584921791981826049,uutlucky,"Nikita Mirzani I Rishi Billar I Michat I Enzy I Totalnya 14 I #ceweksange I gara2 WA I Bryan Domani I Piala Dunia I Garam I
.
@ridwankamil @pidibaiq @dishubkotabdg @kangyanamulyana @PemkotBandung 
.
https://t.co/0DXzf0WGNB","Nikita Mirzani I Rishi Billar I Michat I Enzy I Totalnya 14 I #ceweksange I gara2 WA I Bryan Domani I Piala Dunia I Garam I
.
@ridwankamil @pidibaiq @dishubkotabdg @kangyanamulyana @PemkotBandung 
.
https://t.co/0DXzf0WGNB",2022-10-25 10:56:16,Twitter Web App,0,0,pl,,original,,0,0,,0,0,226078376,https://pbs.twimg.com/profile_images/1577341904555241472/iF0-YGxw_normal.jpg,446,124,42,2010-12-13 02:28:48,Pembawa Pesan,BandungCity,
1995,1584921254112686080,https://twitter.com/BismillahTamtam/statuses/1584921254112686080,https://twitter.com/BismillahTamtam/statuses/1584921254112686080,BismillahTamtam,"RT @GeiszChalifah: Kang @ridwankamil  LRT Jakarta cuma 5,8 KM biayanya 6,7 T. 
Anehnya anggota DPRD PSI &amp; PDIP  mereka tak pernah kritik pr…","Kang @ridwankamil  LRT Jakarta cuma 5,8 KM biayanya 6,7 T. 
Anehnya anggota DPRD PSI &amp; PDIP  mereka tak pernah kritik proyek yang bukan hanya gagal tapi juga memboroskan APBD. Cost perbulannya Rp 12 M. Pendapatan perbulan cuma Rp 500 jt. 
https://t.co/dFoPvECsGv",2022-10-25 10:54:08,Twitter for Android,0,1267,in,,retweet,,0,0,GeiszChalifah,1297510664148103168,1584258062751174657,2854402633,https://pbs.twimg.com/profile_images/1550659071627653120/vBHsi2uH_normal.jpg,10936,755,371,2014-10-13 09:01:50,"bapake baim (bukan bujang) ??.
suka baca status emak2.
semua tweet adl pendapat pribadi.","Banyumas, Indonesia",
1996,1584920933193551872,https://twitter.com/RK_JabarJuara/statuses/1584920933193551872,https://twitter.com/RK_JabarJuara/statuses/1584920933193551872,RK_JabarJuara,"#Ridwankamil #RKJabarjuara #JabarJuara #IndonesiaJuara #SeputarJawaBarat 

 @ridwankamil https://t.co/EApehjVQh5","#Ridwankamil #RKJabarjuara #JabarJuara #IndonesiaJuara #SeputarJawaBarat 

 @ridwankamil https://t.co/EApehjVQh5",2022-10-25 10:52:51,Twitter for iPhone,1,1,und,,reply,RK_JabarJuara,635416067,1584920920979742721,,0,0,635416067,https://pbs.twimg.com/profile_images/1474773098645757963/I62Rrfj6_normal.jpg,39480,119,10449,2012-07-14 10:23:32,Akun Resmi Relawan Keur Jabar Juara.,"Bandung, Jawa Barat",
1997,1584920920979742721,https://twitter.com/RK_JabarJuara/statuses/1584920920979742721,https://twitter.com/RK_JabarJuara/statuses/1584920920979742721,RK_JabarJuara,@ridwankamil https://t.co/waK3R9O8TX,@ridwankamil https://t.co/waK3R9O8TX,2022-10-25 10:52:48,Twitter for iPhone,2,2,und,,reply,RK_JabarJuara,635416067,1584920909545996288,,0,0,635416067,https://pbs.twimg.com/profile_images/1474773098645757963/I62Rrfj6_normal.jpg,39480,119,10449,2012-07-14 10:23:32,Akun Resmi Relawan Keur Jabar Juara.,"Bandung, Jawa Barat",
1998,1584920909545996288,https://twitter.com/RK_JabarJuara/statuses/1584920909545996288,https://twitter.com/RK_JabarJuara/statuses/1584920909545996288,RK_JabarJuara,@ridwankamil https://t.co/4cojMc7jzO,@ridwankamil https://t.co/4cojMc7jzO,2022-10-25 10:52:45,Twitter for iPhone,1,1,und,,reply,RK_JabarJuara,635416067,1584920896677892096,,0,0,635416067,https://pbs.twimg.com/profile_images/1474773098645757963/I62Rrfj6_normal.jpg,39480,119,10449,2012-07-14 10:23:32,Akun Resmi Relawan Keur Jabar Juara.,"Bandung, Jawa Barat",
1999,1584920896677892096,https://twitter.com/RK_JabarJuara/statuses/1584920896677892096,https://twitter.com/RK_JabarJuara/statuses/1584920896677892096,RK_JabarJuara,@ridwankamil https://t.co/dbknqVnqex,@ridwankamil https://t.co/dbknqVnqex,2022-10-25 10:52:42,Twitter for iPhone,2,1,und,,reply,RK_JabarJuara,635416067,1584920885332693000,,0,0,635416067,https://pbs.twimg.com/profile_images/1474773098645757963/I62Rrfj6_normal.jpg,39480,119,10449,2012-07-14 10:23:32,Akun Resmi Relawan Keur Jabar Juara.,"Bandung, Jawa Barat",
2000,1584920885332693000,https://twitter.com/RK_JabarJuara/statuses/1584920885332693000,https://twitter.com/RK_JabarJuara/statuses/1584920885332693000,RK_JabarJuara,@ridwankamil https://t.co/sAMG18CX4P,@ridwankamil https://t.co/sAMG18CX4P,2022-10-25 10:52:40,Twitter for iPhone,3,2,und,,reply,RK_JabarJuara,635416067,1584920868999659520,,0,0,635416067,https://pbs.twimg.com/profile_images/1474773098645757963/I62Rrfj6_normal.jpg,39480,119,10449,2012-07-14 10:23:32,Akun Resmi Relawan Keur Jabar Juara.,"Bandung, Jawa Barat",
2001,1584920868999659520,https://twitter.com/RK_JabarJuara/statuses/1584920868999659520,https://twitter.com/RK_JabarJuara/statuses/1584920868999659520,RK_JabarJuara,"Berikut berita yang hangat dibicarakan di Kota Kabupaten di Jawa Barat Pada hari ini. 

@ridwankamil https://t.co/102uU4aJAP","Berikut berita yang hangat dibicarakan di Kota Kabupaten di Jawa Barat Pada hari ini. 

@ridwankamil https://t.co/102uU4aJAP",2022-10-25 10:52:36,Twitter for iPhone,4,2,in,,original,,0,0,,0,0,635416067,https://pbs.twimg.com/profile_images/1474773098645757963/I62Rrfj6_normal.jpg,39480,119,10449,2012-07-14 10:23:32,Akun Resmi Relawan Keur Jabar Juara.,"Bandung, Jawa Barat",
2002,1584920720072900608,https://twitter.com/ImamMas54501567/statuses/1584920720072900608,https://twitter.com/ImamMas54501567/statuses/1584920720072900608,ImamMas54501567,@03__nakula @ridwankamil @erickthohir Kalian HEBAT ????,@03__nakula @ridwankamil @erickthohir Kalian HEBAT ????,2022-10-25 10:52:00,Twitter for Android,0,0,in,,reply,03__nakula,1101696077147729920,1584876854007123968,,0,0,1004041443076288513,https://pbs.twimg.com/profile_images/1006357844172500993/OR5Xvaot_normal.jpg,563,2512,2064,2018-06-05 12:45:09,,,
2003,1584920641727500289,https://twitter.com/ImamMas54501567/statuses/1584920641727500289,https://twitter.com/ImamMas54501567/statuses/1584920641727500289,ImamMas54501567,"RT @03__nakula: Pemuda² keren. ????
Mereka membersihkan sungai dan daerah kumuh dengan peralatan seadanya. Komunitas mereka bernama Pandawara…","Pemuda² keren. ????
Mereka membersihkan sungai dan daerah kumuh dengan peralatan seadanya. Komunitas mereka bernama Pandawara, saya gak tahu asal usulnya, tapi kayaknya sih daerah Jawa Barat.
Pemuda² ini layak diapresiasi dan dapat penghargaan. ??
@ridwankamil @erickthohir https://t.co/wYi8sCm2oF",2022-10-25 10:51:42,Twitter for Android,0,43,in,,retweet,,0,0,03__nakula,1101696077147729920,1584876854007123968,1004041443076288513,https://pbs.twimg.com/profile_images/1006357844172500993/OR5Xvaot_normal.jpg,563,2512,2064,2018-06-05 12:45:09,,,
2004,1584919962065723392,https://twitter.com/kegemukan/statuses/1584919962065723392,https://twitter.com/kegemukan/statuses/1584919962065723392,kegemukan,@RealSelf_TheOne @wahyonoisnaeni1 @HendraC44297418 @WiddyNugraha @TMahasan @detikcom @ridwankamil Apa?,@RealSelf_TheOne @wahyonoisnaeni1 @HendraC44297418 @WiddyNugraha @TMahasan @detikcom @ridwankamil Apa?,2022-10-25 10:49:00,Twitter Web App,0,0,und,,reply,RealSelf_TheOne,1231535956433326083,1584393025534365696,,0,0,70669600,https://pbs.twimg.com/profile_images/378800000321803985/1fd5069f229b9b06a25f9d965262f047_normal.jpeg,2199,108,79,2009-09-01 08:42:45,"saya bukan auditor, saya itu ninja",,
2005,1584919616073396224,https://twitter.com/inisiatip/statuses/1584919616073396224,https://twitter.com/inisiatip/statuses/1584919616073396224,inisiatip,"Kang @ridwankamil , dihaturanan sindang na di @SMK_Baktikarya. Murang kalih tos ngarantosan ?? 

Di tengah kasibukanana mudah-mudahan selalu sehat dan bahagia. https://t.co/at7Bpj328E","Kang @ridwankamil , dihaturanan sindang na di @SMK_Baktikarya. Murang kalih tos ngarantosan ?? 

Di tengah kasibukanana mudah-mudahan selalu sehat dan bahagia. https://t.co/at7Bpj328E",2022-10-25 10:47:37,Twitter for Android,1,1,in,,original,,0,0,,0,0,353805928,https://pbs.twimg.com/profile_images/1576988821086154752/qkcl3wVT_normal.jpg,2298,675,493,2011-08-12 13:23:49,"sedang belajar 'menelanjangi' gelar
pengajar di @smkbaktikaryaparigi
kadang kadang main podcast","Pangandaran, Indonesia",
2006,1584919438402654214,https://twitter.com/okijogjezz/statuses/1584919438402654214,https://twitter.com/okijogjezz/statuses/1584919438402654214,okijogjezz,"RT @03__nakula: Pemuda² keren. ????
Mereka membersihkan sungai dan daerah kumuh dengan peralatan seadanya. Komunitas mereka bernama Pandawara…","Pemuda² keren. ????
Mereka membersihkan sungai dan daerah kumuh dengan peralatan seadanya. Komunitas mereka bernama Pandawara, saya gak tahu asal usulnya, tapi kayaknya sih daerah Jawa Barat.
Pemuda² ini layak diapresiasi dan dapat penghargaan. ??
@ridwankamil @erickthohir https://t.co/wYi8sCm2oF",2022-10-25 10:46:55,Twitter for Android,0,43,in,,retweet,,0,0,03__nakula,1101696077147729920,1584876854007123968,3223035314,https://pbs.twimg.com/profile_images/1532036307483971584/qiif9ESC_normal.jpg,72964,3750,3456,2015-05-22 02:50:37,"whes ewhes ewhes bablas angin.e,????????????",sleman DI.YOGYAKARTA.INDONESIA,
2007,1584919146156154881,https://twitter.com/Restoebumie21/statuses/1584919146156154881,https://twitter.com/Restoebumie21/statuses/1584919146156154881,Restoebumie21,@Heraloebss @jokowi @ridwankamil atau @susipudjiastuti,@Heraloebss @jokowi @ridwankamil atau @susipudjiastuti,2022-10-25 10:45:45,Twitter for Android,2,0,in,,reply,Heraloebss,1251824880967774208,1584917215920664578,,0,0,1520531989623095297,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,58,25,1,2022-04-30 18:34:21,,,
2008,1584918368523812867,https://twitter.com/jalanmuter/statuses/1584918368523812867,https://twitter.com/jalanmuter/statuses/1584918368523812867,jalanmuter,"@DavidWijaya82 @ridwankamil hahaha Mr. Wacana blunder, matakna teu kudu ngurusan wilayah batur. ????","@DavidWijaya82 @ridwankamil hahaha Mr. Wacana blunder, matakna teu kudu ngurusan wilayah batur. ????",2022-10-25 10:42:40,Twitter for iPhone,0,0,in,,reply,DavidWijaya82,1180541549643304960,1584364136028205059,,0,0,1462946223002845187,https://pbs.twimg.com/profile_images/1546219271704825856/YaSehk2v_normal.jpg,6966,138,89,2021-11-22 19:49:34,membiasakan diri. #terusmelangkah,,
2009,1584918295614046209,https://twitter.com/juragan_baskom/statuses/1584918295614046209,https://twitter.com/juragan_baskom/statuses/1584918295614046209,juragan_baskom,@adisatya @Latif_AS @ridwankamil Ya lo ganyambung. Lagi bahas LRT palembong sok2an bahas infrastruktur buat anak cucu lah bla bla bla. Noh makan tuh rel bekarat buat anak cucu lo.,@adisatya @Latif_AS @ridwankamil Ya lo ganyambung. Lagi bahas LRT palembong sok2an bahas infrastruktur buat anak cucu lah bla bla bla. Noh makan tuh rel bekarat buat anak cucu lo.,2022-10-25 10:42:22,Twitter for Android,0,0,in,,reply,adisatya,47331849,1584703085380718592,,0,0,1080428474265817089,https://pbs.twimg.com/profile_images/1080433131738419200/PMV0tYol_normal.jpg,2356,138,60,2019-01-02 06:39:56,"hai cantik, mana coba lihat panumu",,
2010,1584915896916905986,https://twitter.com/totoandre3/statuses/1584915896916905986,https://twitter.com/totoandre3/statuses/1584915896916905986,totoandre3,@DavidWijaya82 @ridwankamil kirain @ridwankamil cerdas ? ternyata ...,@DavidWijaya82 @ridwankamil kirain @ridwankamil cerdas ? ternyata ...,2022-10-25 10:32:50,Twitter for Android,0,0,in,,reply,DavidWijaya82,1180541549643304960,1584364136028205059,,0,0,1259729644036616192,https://pbs.twimg.com/profile_images/1513781120319594496/s9my9o8A_normal.jpg,9886,6504,6288,2020-05-11 02:18:59,Jaga Pancasila & NKRI ????,"Kota Bandung, Jawa Barat",
2011,1584915069309440002,https://twitter.com/Jack_sparwo/statuses/1584915069309440002,https://twitter.com/Jack_sparwo/statuses/1584915069309440002,Jack_sparwo,"RT @GeiszChalifah: Kang @ridwankamil  LRT Jakarta cuma 5,8 KM biayanya 6,7 T. 
Anehnya anggota DPRD PSI &amp; PDIP  mereka tak pernah kritik pr…","Kang @ridwankamil  LRT Jakarta cuma 5,8 KM biayanya 6,7 T. 
Anehnya anggota DPRD PSI &amp; PDIP  mereka tak pernah kritik proyek yang bukan hanya gagal tapi juga memboroskan APBD. Cost perbulannya Rp 12 M. Pendapatan perbulan cuma Rp 500 jt. 
https://t.co/dFoPvECsGv",2022-10-25 10:29:33,Twitter for Android,0,1267,in,,retweet,,0,0,GeiszChalifah,1297510664148103168,1584258062751174657,1338678214382665728,https://pbs.twimg.com/profile_images/1570746454708486144/oAWG-lbx_normal.jpg,11366,743,871,2020-12-14 21:52:38,??Ordinary People  ? Coffee Addicted,"Kelapa Gading, Indonesia",
2012,1584914522888089600,https://twitter.com/acep_cepy/statuses/1584914522888089600,https://twitter.com/acep_cepy/statuses/1584914522888089600,acep_cepy,"@jabarprovgoid @ridwankamil Mohon di bantu pelaku usaha dari Bandung yang kredit banknya macet karena bencana pandemi Corona supaya usahanya bisa bangkit lagi dan ekonominya pulih?
Kredit macet karena pandemi sangat menyengsarakan,dan berdampak pula pada keluarga dan anak yg msh sekolah","@jabarprovgoid @ridwankamil Mohon di bantu pelaku usaha dari Bandung yang kredit banknya macet karena bencana pandemi Corona supaya usahanya bisa bangkit lagi dan ekonominya pulih?
Kredit macet karena pandemi sangat menyengsarakan,dan berdampak pula pada keluarga dan anak yg msh sekolah",2022-10-25 10:27:23,Twitter for Android,0,0,in,,reply,jabarprovgoid,792767288,1584844036728590336,,0,0,1851117193,https://pbs.twimg.com/profile_images/378800000506449539/4f9bd6fe483ccf65f40c8d04af1c1255_normal.jpeg,285,338,28,2013-09-10 06:32:49,Laki-laki,bandung-indonesia,
2013,1584914224064901121,https://twitter.com/AbdurrasyidRah1/statuses/1584914224064901121,https://twitter.com/AbdurrasyidRah1/statuses/1584914224064901121,AbdurrasyidRah1,Kalau ada contoh ikn yg beda pulau dan masih jd kota hantu tlg saya di share sbg pembanding Krn jujur saya blm dpt di google ataupun buku yg saya baca @ridwankamil @PartaiSocmed,Kalau ada contoh ikn yg beda pulau dan masih jd kota hantu tlg saya di share sbg pembanding Krn jujur saya blm dpt di google ataupun buku yg saya baca @ridwankamil @PartaiSocmed,2022-10-25 10:26:11,Twitter for Android,0,0,in,,reply,AbdurrasyidRah1,1243465632856731648,1584914221514776581,,0,0,1243465632856731648,https://pbs.twimg.com/profile_images/1535964523987083266/dl_nyoXM_normal.jpg,1117,108,32,2020-03-27 05:11:38,banyak anak banyak rezeki,,
2014,1584914216913620994,https://twitter.com/AbdurrasyidRah1/statuses/1584914216913620994,https://twitter.com/AbdurrasyidRah1/statuses/1584914216913620994,AbdurrasyidRah1,"Jadi yg perlu dikulik dari narasi menentang ikn dari tokoh2 nasional macam Faisal Basri, @ridwankamil atau anggota @DPR_RI itu apa ? Harus jelas dong penjelasannya","Jadi yg perlu dikulik dari narasi menentang ikn dari tokoh2 nasional macam Faisal Basri, @ridwankamil atau anggota @DPR_RI itu apa ? Harus jelas dong penjelasannya",2022-10-25 10:26:10,Twitter for Android,0,0,in,,reply,AbdurrasyidRah1,1243465632856731648,1584914214258642945,,0,0,1243465632856731648,https://pbs.twimg.com/profile_images/1535964523987083266/dl_nyoXM_normal.jpg,1117,108,32,2020-03-27 05:11:38,banyak anak banyak rezeki,,
2015,1584914208004902914,https://twitter.com/AbdurrasyidRah1/statuses/1584914208004902914,https://twitter.com/AbdurrasyidRah1/statuses/1584914208004902914,AbdurrasyidRah1,"Buat apa mereka beli rmh di Jakarta yg padat toh mrka bisa plg pergi menggunakan moda transportasi darat, dan ekonomi Jabar jg melejit trus kan, mgkn ini jawaban saya ke pak @ridwankamil ttg mslh ikn, klo case anda menggunakan daerah sedaratan ya mmg nda ada guna pemindahannya","Buat apa mereka beli rmh di Jakarta yg padat toh mrka bisa plg pergi menggunakan moda transportasi darat, dan ekonomi Jabar jg melejit trus kan, mgkn ini jawaban saya ke pak @ridwankamil ttg mslh ikn, klo case anda menggunakan daerah sedaratan ya mmg nda ada guna pemindahannya",2022-10-25 10:26:08,Twitter for Android,0,0,in,,reply,AbdurrasyidRah1,1243465632856731648,1584914204414603265,,0,0,1243465632856731648,https://pbs.twimg.com/profile_images/1535964523987083266/dl_nyoXM_normal.jpg,1117,108,32,2020-03-27 05:11:38,banyak anak banyak rezeki,,
2016,1584913999283781635,https://twitter.com/Noelst_/statuses/1584913999283781635,https://twitter.com/Noelst_/statuses/1584913999283781635,Noelst_,"RT @ridwankamil: Permohonan Maaf Kepada Warga Palembang. 

Jika poin diskusi Studi Pembangunan di Jababeka terkait studi2 kasus transportas…","Permohonan Maaf Kepada Warga Palembang. 

Jika poin diskusi Studi Pembangunan di Jababeka terkait studi2 kasus transportasi dianggap kurang berkenan. Kutipan media tidak menampilkan urutan keseluruhan diskusinya secara utuh sehingga disalahpahami. https://t.co/6TCMWIgRVD",2022-10-25 10:25:18,Twitter for Android,0,1507,in,,retweet,,0,0,ridwankamil,80323736,1584443550221369344,1206558113102356481,https://pbs.twimg.com/profile_images/1575126329300701188/FgU6MB1n_normal.jpg,6393,864,475,2019-12-16 07:54:22,"2 corinthians 12 : 9 | Nara
• abstain • '53","Laugh Tale, World Court",
2017,1584913819255844865,https://twitter.com/mas_triadhianto/statuses/1584913819255844865,https://twitter.com/mas_triadhianto/statuses/1584913819255844865,mas_triadhianto,"RT @storibekasi: Gubernur Jabar Kang @ridwankamil,  Plt Walkot Bekasi @mas_triadhianto &amp; sesepuh Kampung Adat Kranggan, Bekasi  menabuh reb…","Gubernur Jabar Kang @ridwankamil,  Plt Walkot Bekasi @mas_triadhianto &amp; sesepuh Kampung Adat Kranggan, Bekasi  menabuh rebana di akhir acara  Saling Tulungan (25/10/22) #kranggan #budaya #bekasi https://t.co/Or5NgNh9kl",2022-10-25 10:24:35,Twitter for Android,0,2,in,,retweet,,0,0,storibekasi,1546437305455775744,1584862462272507909,907514855023812609,https://pbs.twimg.com/profile_images/1151449945255186432/lgVWzDSd_normal.jpg,2168,421,9087,2017-09-12 04:02:57,"Ayah, Suami, Netizen & PLT Walikota Bekasi | Lebih sering berinteraksi di IG: @mastriadhianto dan biasa dipanggil Mas Tri #BukanBupatiBekasi #YNWA","Bekasi, Jawa Barat",
2018,1584913723445350402,https://twitter.com/Tik_Tob/statuses/1584913723445350402,https://twitter.com/Tik_Tob/statuses/1584913723445350402,Tik_Tob,"RT @03__nakula: Pemuda² keren. ????
Mereka membersihkan sungai dan daerah kumuh dengan peralatan seadanya. Komunitas mereka bernama Pandawara…","Pemuda² keren. ????
Mereka membersihkan sungai dan daerah kumuh dengan peralatan seadanya. Komunitas mereka bernama Pandawara, saya gak tahu asal usulnya, tapi kayaknya sih daerah Jawa Barat.
Pemuda² ini layak diapresiasi dan dapat penghargaan. ??
@ridwankamil @erickthohir https://t.co/wYi8sCm2oF",2022-10-25 10:24:12,Twitter for iPad,0,43,in,,retweet,,0,0,03__nakula,1101696077147729920,1584876854007123968,826836704724086784,https://pbs.twimg.com/profile_images/1395266357613129729/T2dDHuOb_normal.jpg,8785,1847,1297,2017-02-01 11:56:47,,Jakarta,
2019,1584913447770550272,https://twitter.com/MU_garisLucu/statuses/1584913447770550272,https://twitter.com/MU_garisLucu/statuses/1584913447770550272,MU_garisLucu,"@muslikat @DavidWijaya82 @ridwankamil Dia lagi jual diri, biar bisa di lirik jadi cawapres
Apalagi @NasDem ga mau syarat cawapres dr anggota partai","@muslikat @DavidWijaya82 @ridwankamil Dia lagi jual diri, biar bisa di lirik jadi cawapres
Apalagi @NasDem ga mau syarat cawapres dr anggota partai",2022-10-25 10:23:06,Twitter for Android,0,0,in,,reply,muslikat,1364992038723219457,1584372030350118912,,0,0,480319591,https://pbs.twimg.com/profile_images/1338350342044438528/a_u_fku6_normal.jpg,12336,518,284,2012-02-01 06:05:30,,"Bogor Selatan, Indonesia",
2020,1584912848559706113,https://twitter.com/bimatigabdg/statuses/1584912848559706113,https://twitter.com/bimatigabdg/statuses/1584912848559706113,bimatigabdg,"Hallo sobat bima tiga ?? 
di wilayah Kbb &amp; Cimahi dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan pembersihan damija.
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/rSe34qWZmY","Hallo sobat bima tiga ?? 
di wilayah Kbb &amp; Cimahi dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan pembersihan damija.
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/rSe34qWZmY",2022-10-25 10:20:44,Twitter for Android,13,3,in,,original,,0,0,,0,0,1566615229941059584,https://pbs.twimg.com/profile_images/1566615553468682241/9wbXDGpK_normal.jpg,421,133,197,2022-09-04 22:33:00,"UPTD Pengelolaan Jalan Wilayah Pelayanan III Prov jabar: 
-Kota Bandung - Kab Bandung - Kab Bandung Barat - Kab Subang - Kab Purwakarta - Kab Karawang",,
2021,1584912834940784646,https://twitter.com/sandal_bakiak/statuses/1584912834940784646,https://twitter.com/sandal_bakiak/statuses/1584912834940784646,sandal_bakiak,"RT @ridwankamil: Permohonan Maaf Kepada Warga Palembang. 

Jika poin diskusi Studi Pembangunan di Jababeka terkait studi2 kasus transportas…","Permohonan Maaf Kepada Warga Palembang. 

Jika poin diskusi Studi Pembangunan di Jababeka terkait studi2 kasus transportasi dianggap kurang berkenan. Kutipan media tidak menampilkan urutan keseluruhan diskusinya secara utuh sehingga disalahpahami. https://t.co/6TCMWIgRVD",2022-10-25 10:20:40,Twitter for iPhone,0,1507,in,,retweet,,0,0,ridwankamil,80323736,1584443550221369344,85278896,https://pbs.twimg.com/profile_images/1455048467215110144/bGJWum_N_normal.jpg,100768,1405,347,2009-10-26 05:44:17,Don’t Expect Anything From Me .. Obsessed Want To Be A VENOM .. .. Please Don’t Assume About Me .. .. ?? ??+ ??+??= ????,Tulang Rusuk,
